#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG00608	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.1698	45.4197	-2.8562	7.8570	-2.0176	1.3268	-3.1963	2.2184	1.0079	-0.2896
HG01440	AMR	AMR	0.0000	0.0081	0.9919	0.0000	0.0000	11.2217	0.7694	-9.7283	-2.7233	-2.5898	-2.8937	-3.6119	1.5689	0.0141	2.5136
NA18924	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.8807	18.2895	0.4405	1.2771	1.1156	0.0175	-2.5404	3.4822	2.8385	1.8026
HG03950	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9065	8.7100	20.0646	-4.6764	3.1307	-0.0059	0.0368	2.0373	0.1976	-0.9504
HG03652	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9610	4.9966	16.9232	-3.1488	0.9967	1.9964	0.1714	2.3864	-0.5947	0.0307
NA20862	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.0800	0.8626	12.8892	-1.5167	-0.6512	-1.1702	0.7626	1.7338	1.2470	-7.0746
NA19153	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.7568	16.9969	-0.6437	2.2702	-0.6259	-1.0362	-5.4097	1.3365	0.7219	-0.7780
NA20870	SAS	SAS	0.0000	0.0000	0.0000	0.9998	0.0001	2.3242	-2.0407	11.7159	-1.9399	-0.4059	-3.0015	-4.1349	-0.7571	0.5132	-2.4204
NA19436	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	59.2644	17.9244	0.6655	2.1028	1.6091	4.2915	2.8497	-0.0618	1.5009	-2.4629
NA12763	EUR	EUR	0.0000	0.0000	0.0555	0.0000	0.9445	-1.1519	-11.6702	-5.2224	9.8618	1.8139	3.1956	-1.3657	0.4610	5.0836	-1.9500
HG00879	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.6998	44.6306	-0.9800	7.9641	-6.3513	0.3778	-1.0895	2.0523	1.3289	-0.6636
HG00105	EUR	EUR	0.0000	0.0000	0.0085	0.0000	0.9915	-0.6568	-11.3972	-5.8938	8.7777	1.3249	0.1294	-5.1024	0.6056	3.7930	-0.0158
HG00693	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9123	44.8559	-2.0204	8.6643	-0.5618	0.3923	-0.2410	2.8054	0.1819	-1.0888
HG04152	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.7625	10.9159	18.4805	-4.4731	1.8345	2.0745	-4.1619	-0.0852	-1.0628	-2.2168
NA18511	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	62.8985	17.2716	0.0630	1.1343	-0.1596	1.5786	-4.2400	1.0506	-0.3896	-2.5760
HG03267	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.2901	18.7149	0.4461	1.5886	0.2042	-1.6380	-3.6940	3.7769	2.1038	-1.5236
NA18617	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4030	44.6350	-1.5326	7.4549	0.2600	-0.9181	-1.5511	3.0948	-2.4138	-0.9830
HG02401	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.4227	44.6731	-1.2813	8.3295	-8.1103	4.8976	-1.8962	1.5220	-4.2357	-1.8828
HG03934	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.4519	11.4152	14.5606	-4.3201	2.0525	-1.7158	-3.9044	4.2974	4.1212	-2.2266
HG01979	AMR	AMR	0.0000	0.0034	0.9966	0.0000	0.0000	-4.5541	13.4637	-17.5589	-25.5846	-0.0401	2.5887	-2.2622	1.1046	-2.9808	0.4500
HG03372	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.1382	18.0922	0.7957	1.2714	0.8786	-2.3238	0.0164	6.3627	0.2570	-4.4658
HG01089	AMR	AMR	0.0000	0.0000	0.7332	0.0000	0.2667	9.3837	-1.8385	-6.7670	2.4864	-1.3186	-0.1893	-2.5708	2.8335	-1.6867	-4.0323
HG01507	AMR	EUR	0.0000	0.0000	0.6103	0.0000	0.3897	1.4415	-11.1094	-6.0947	10.2471	-3.3552	0.9520	0.5122	3.2045	4.9302	0.5373
HG02014	AFR	AFR	0.0000	0.9980	0.0020	0.0000	0.0000	55.1763	13.1399	0.0019	3.8204	0.2740	-0.5693	-4.6165	0.1170	-0.3205	-0.9980
NA21120	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.2097	6.9087	18.5040	-4.1566	-3.3230	0.2016	-2.7175	3.5176	3.2363	1.9606
HG02179	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.6388	44.8991	-0.6949	8.6026	-7.0929	4.2071	-1.9861	1.2332	-4.1913	-0.3140
NA20772	EUR	EUR	0.0000	0.0000	0.0069	0.0000	0.9931	2.4731	-10.9417	-3.2288	9.2213	-3.1096	-3.8622	-0.8469	2.3331	-2.0272	1.7409
HG01879	AFR	AFR	0.0000	0.9963	0.0037	0.0000	0.0000	50.3894	13.7665	-1.7513	3.3248	-3.5494	-1.3015	0.8885	3.1441	0.2985	-3.1656
NA18956	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.8989	43.5204	-2.2647	6.6725	6.1574	-1.6259	-3.3619	6.0472	-1.0939	-2.2153
NA18923	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	63.2560	17.3873	0.2037	3.2592	1.0520	1.7081	-2.9089	3.2957	1.5686	-0.2545
HG00284	EUR	EUR	0.0000	0.0000	0.0006	0.0000	0.9994	-2.4579	-9.6487	-6.2737	7.5928	7.1593	3.1679	-2.6800	4.2848	-2.3566	2.3121
NA19200	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.0091	17.6424	0.3304	1.6523	5.0261	1.2383	-1.6060	1.2220	-0.2522	1.3212
NA12842	EUR	EUR	0.0000	0.0000	0.0114	0.0000	0.9886	-0.7800	-13.2572	-4.8237	10.9251	2.2996	4.1466	-2.4132	1.6227	-2.4357	-0.1498
HG00360	EUR	EUR	0.0000	0.0000	0.0151	0.0000	0.9849	-0.7173	-11.1148	-4.6020	7.4562	5.6097	4.7293	-5.8632	4.4414	2.8092	-3.5905
HG01360	AMR	AMR	0.0000	0.0000	1.0000	0.0000	0.0000	2.3167	-2.6077	-8.8625	-2.1832	-2.5654	-4.2257	-2.4345	4.0234	-2.8851	0.4500
HG03913	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.2560	10.8513	16.7550	-3.6822	3.0840	0.8428	1.9784	1.1694	4.3805	-2.0616
HG00268	EUR	EUR	0.0000	0.0000	0.0055	0.0000	0.9945	0.2341	-8.9214	-5.1852	7.0368	5.2517	2.8534	-1.0056	6.1249	-0.5273	-3.6112
HG02355	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2812	45.7663	0.0396	9.0174	-5.2271	2.1204	-3.6305	0.5677	3.1949	-0.6462
HG01598	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5726	43.2747	-0.2120	7.8802	-6.6897	2.7692	-3.2278	3.9045	2.0832	-1.1932
HG01675	EUR	EUR	0.0000	0.0000	0.0100	0.0000	0.9900	-0.3052	-13.3034	-5.9104	9.6108	-3.5097	-3.4214	-3.2418	4.8556	1.0571	-2.1862
HG00531	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.3529	44.5248	-3.7168	7.3008	-1.3592	-4.8787	-2.6580	3.9724	1.2896	-1.7724
HG02275	AMR	AMR	0.0000	0.0005	0.9995	0.0000	0.0000	-8.2519	24.7430	-24.0551	-37.2468	4.1297	2.0855	-1.4881	0.8491	-0.6354	-1.2717
HG02891	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	63.0316	17.1307	-0.8393	2.4520	-0.6288	-4.0346	-1.5625	2.1806	-0.3880	-0.0434
NA20299	AFR	AFR	0.0000	0.9456	0.0544	0.0000	0.0000	23.9867	17.4756	-10.2547	-13.8407	3.8817	0.5976	-1.1432	1.3999	1.2729	-0.7557
HG02817	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	59.9229	17.1110	0.1910	3.3867	-0.1113	-0.9469	-1.5660	-1.7057	0.9912	-1.6246
NA19661	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	0.2911	8.6043	-12.0527	-12.5348	-1.0465	1.4962	-0.0599	8.1927	-1.5122	0.0841
HG03692	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9360	10.0727	20.6389	-3.7336	-3.0604	-0.6847	-0.9918	5.8107	-0.8914	-5.7598
HG01700	EUR	EUR	0.0000	0.0000	0.0044	0.0000	0.9956	-0.6136	-12.0855	-6.2765	9.9239	-0.5527	-1.1777	-9.7773	3.0990	0.0480	-1.2775
HG03969	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.0179	7.2857	20.3759	-6.2797	2.5835	-0.7325	2.4644	-1.1877	4.7654	-2.0096
HG04225	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.0191	7.0591	18.8671	-3.8419	1.0316	-1.6877	0.6070	0.9302	3.4441	1.8055
HG02494	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7436	5.4871	11.6607	-1.3527	0.3686	-1.6457	-1.9813	-0.2139	-0.0658	-2.0452
NA11930	EUR	EUR	0.0000	0.0000	0.0208	0.0000	0.9792	0.8438	-10.5505	-3.7342	9.4619	3.7308	0.6177	-3.9448	0.4616	-0.3035	-3.9082
HG04062	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.0474	12.4336	22.5200	-6.0620	1.0251	1.4392	-4.3068	5.7725	-2.8861	-0.2698
HG00342	EUR	EUR	0.0000	0.0000	0.0006	0.0000	0.9994	-2.0299	-7.5789	-4.5176	10.6780	10.4231	6.8243	-4.8259	7.4532	-0.6562	-3.0354
HG03967	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.5138	5.3694	18.7902	-2.7148	0.8932	-0.3996	-5.3121	3.3752	9.1895	-0.9398
HG02064	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9688	43.2890	-1.1846	7.2891	-4.2105	3.1062	-3.2188	-1.8248	-3.0152	-5.2433
HG00629	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6110	44.6549	-3.1013	7.6837	-0.6274	0.6901	-3.6571	1.5271	-2.0177	1.7247
HG00269	EUR	EUR	0.0000	0.0000	0.0029	0.0000	0.9971	-2.0123	-9.2488	-4.8124	8.0005	9.6874	5.9381	-0.6508	6.2476	-0.1286	1.3258
NA19006	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.7593	43.0791	-4.1519	5.4866	6.0171	-6.0747	-1.7946	-2.4414	-1.0377	-1.8043
HG00442	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5201	44.8719	-2.1780	6.2589	3.8142	-2.6465	-1.7269	1.2705	-2.8902	-1.1450
HG02546	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	59.1762	16.4627	-0.2532	1.6363	-0.9870	-0.3503	-1.0257	-0.0464	-1.3511	-0.7757
HG03294	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	61.6573	18.0991	2.0199	1.9437	1.0018	-0.9799	0.3279	2.5349	1.8367	-2.9793
HG02255	AFR	AFR	0.0000	0.9983	0.0017	0.0000	0.0000	57.9540	16.3312	0.2799	0.5666	-3.0107	-1.0739	-4.2669	0.5159	1.8749	-0.1161
HG03773	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6588	7.9636	23.5901	-6.0322	3.6780	-0.6221	0.1608	-2.3611	-0.8609	-1.7343
NA20783	EUR	EUR	0.0000	0.0000	0.0074	0.0000	0.9926	0.9544	-12.9190	-3.9325	10.0829	-4.0979	-4.8927	-0.8382	-2.7367	1.8980	-3.9647
HG03096	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.2489	16.6557	-0.7384	0.8143	-2.4494	-2.3557	-1.4604	3.9524	1.2805	-1.0829
HG02391	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2696	44.6506	-1.0244	8.1227	-6.7370	6.6053	-0.6938	1.8573	-1.5765	-1.8489
NA19075	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.5109	42.7923	-2.3210	7.6807	7.3754	-2.5748	2.6258	3.9000	-2.0587	-0.5430
HG03830	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6317	14.1417	15.6455	-1.4632	1.1980	3.7335	-1.1354	4.3784	-2.5043	2.9982
NA20867	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.2272	4.7197	17.6522	-4.8361	-2.0622	-1.9072	-4.3687	2.9284	-2.0875	-0.5200
HG03697	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6107	9.3942	19.4679	-4.9830	-0.3919	-0.4444	-5.5979	4.8563	1.8990	-3.7326
HG03301	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.7638	18.4644	1.8702	1.0773	0.7807	-1.0072	-2.0908	3.2490	1.9221	-5.7174
NA19774	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	0.3478	7.3701	-13.0120	-11.2541	-0.7229	-3.6050	-2.3293	0.8444	-3.6591	-2.4351
HG03673	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.8023	9.7687	19.3391	-4.4748	-1.3596	-1.2377	-8.5107	0.9777	1.0355	0.6615
HG01923	AMR	AMR	0.0000	0.0070	0.9930	0.0000	0.0000	-6.7426	22.7595	-24.4225	-35.5380	-1.3792	3.3108	0.5050	2.6225	-3.8949	-1.3215
HG02973	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	61.8925	17.5292	0.3506	0.1316	-2.1418	-0.5628	-2.3743	0.6446	1.4705	-0.1140
HG03619	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1389	1.0508	10.1616	-1.4729	0.2761	0.8492	-2.6044	0.6216	2.7540	1.1459
HG02309	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	56.7428	14.0983	-0.0347	1.0927	0.5982	-0.6020	-1.3330	-0.9473	-2.0837	1.1742
HG02337	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	53.8651	14.9798	-0.6715	2.2553	0.2153	1.2100	-2.7315	3.7934	-0.0722	-3.8006
HG02304	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	-4.1841	19.5452	-19.2395	-29.0344	-1.5036	0.2733	-4.9321	5.2367	1.2599	-1.1506
NA18945	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3468	42.5122	-3.5823	5.8787	2.8137	-4.9901	0.3481	2.2347	1.0156	1.5851
HG01188	AMR	AMR	0.0001	0.0002	0.9310	0.0001	0.0686	11.0869	1.5166	-7.4528	-2.8614	1.4842	-3.8993	-3.6775	6.4749	2.8986	-7.6151
HG03796	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3402	15.8083	14.5403	-2.6692	2.8976	-4.2541	-1.3352	4.8594	-1.4482	3.0412
HG00559	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1156	44.7961	-2.2389	6.8045	-0.2787	-0.3034	-1.7021	4.5162	-1.6665	-2.6067
HG03460	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.5891	17.2417	0.2881	2.1154	-1.5293	-0.7181	-2.7644	0.2332	-0.8415	1.1911
HG03270	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.6439	18.5947	-0.5063	2.4904	-0.1440	-2.2024	-0.9627	5.9637	-0.5043	-0.4894
NA19210	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.6084	17.6500	0.7263	1.8439	-0.5199	-0.7526	-3.4365	3.0548	-1.8725	-2.0727
NA20542	EUR	EUR	0.0000	0.0000	0.1176	0.0000	0.8824	1.2046	-11.7230	-2.7590	9.6297	-3.0902	-2.8951	-2.3438	3.9728	-0.5340	1.5306
NA19777	AMR	AMR	0.0000	0.0009	0.9991	0.0000	0.0000	4.1194	6.9185	-11.7911	-11.2167	0.3775	-6.9475	-1.0601	2.5676	0.6768	-0.7861
HG01607	EUR	EUR	0.0000	0.0000	0.0629	0.0000	0.9371	2.0632	-11.6020	-4.9323	10.1850	-3.0731	-2.8579	-0.2864	0.8625	1.7726	-1.5112
HG02789	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.7378	7.7170	18.2840	-2.9534	2.6613	-0.0805	-5.6169	3.8425	-1.0757	-2.6423
NA19625	AFR	AFR	0.0000	0.9905	0.0095	0.0000	0.0000	39.2880	17.8684	-3.9420	-5.4012	0.9376	0.7125	-3.2811	1.4101	3.7930	1.7612
HG03720	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.0669	8.7077	20.2688	-7.1990	1.0275	0.4591	-0.8812	-1.5793	-0.2865	-2.5042
NA06989	EUR	EUR	0.0000	0.0000	0.0047	0.0000	0.9953	-2.7447	-12.7370	-3.6989	10.5348	0.0609	-1.3092	-0.1077	-1.7918	1.6726	-5.7682
HG02485	AFR	AFR	0.0000	0.9919	0.0081	0.0000	0.0000	45.1891	9.7096	-0.8995	2.7780	-4.1324	2.3688	-1.1528	-0.0411	-0.4761	-2.2808
HG02497	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.8440	16.0509	-0.6782	2.2790	2.3013	-3.1904	-0.9676	3.6569	2.4069	-4.4871
NA20314	AMR	AFR	0.0000	0.0956	0.9044	0.0000	0.0000	-3.8600	14.1230	-16.8728	-16.5783	-1.1945	0.5529	-3.1079	2.1341	3.2363	-6.7283
HG02976	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.8290	17.9245	-0.2584	0.7209	-0.0365	0.3957	-1.6360	4.8589	-0.4132	-1.9782
HG01444	AMR	AMR	0.0000	0.0010	0.9990	0.0000	0.0000	6.1002	2.5989	-10.7150	-5.5554	-1.1277	0.5346	-6.4220	-3.0080	4.0144	-6.5017
HG03271	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.9059	18.2784	-0.1472	1.8957	0.0310	0.1571	-3.8263	3.9685	-0.3774	-2.6078
HG01259	EUR	AMR	0.0000	0.0000	0.3939	0.0000	0.6061	1.5863	-5.1557	-7.6512	2.5826	0.3382	-0.2186	-1.2202	2.6485	-0.9542	-6.0103
HG03941	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7023	11.9098	20.6200	-7.7156	5.2717	-1.6498	-0.5234	2.9556	-2.8709	1.8538
HG02406	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.7374	44.4250	-1.3921	10.0183	-4.4818	3.5835	-6.4473	4.8480	1.3316	-0.0059
NA20894	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3733	5.4445	18.1168	-1.8297	-1.7623	1.2849	-3.5257	-1.4468	3.8376	-4.2655
HG03866	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7919	7.1032	18.0748	-4.9422	2.0731	-0.3925	0.6961	7.6698	3.1440	-2.6607
HG03680	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7074	8.2505	18.3895	-3.7005	0.3957	-0.3649	-1.1099	4.5206	0.9337	-3.5461
NA12286	EUR	EUR	0.0000	0.0000	0.2638	0.0000	0.7362	-0.7037	-12.8930	-5.7356	9.7100	2.0503	2.1583	-4.5559	-0.6511	1.5972	0.7723
HG01615	EUR	EUR	0.0000	0.0000	0.0003	0.0000	0.9997	1.1653	-11.1392	-4.3325	8.4464	-1.5597	1.0358	4.4460	0.6201	2.5051	-0.8592
HG04173	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0378	11.1629	16.7116	-3.2256	1.0510	1.3251	-3.8599	0.8970	0.7735	-4.2326
HG03118	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	63.8682	18.0896	1.3079	1.8175	0.2861	0.6808	-2.6285	1.4167	-0.0288	-1.9995
NA18535	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.2827	44.4591	-2.8613	9.0454	3.8818	-3.6205	-3.2389	-0.6863	-0.1377	-0.3017
HG01122	AMR	AMR	0.0000	0.0000	0.5046	0.0000	0.4954	4.2014	-4.8705	-9.4965	-2.0260	-0.9559	-0.9430	-2.4381	-1.0798	0.2395	-4.3063
HG01183	AMR	AMR	0.0001	0.0001	0.9996	0.0000	0.0001	7.6578	-1.9011	-7.9427	2.3179	-2.2873	-0.6253	-1.5719	4.6653	-0.8499	-0.0117
HG03198	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.0415	17.5061	0.7420	0.8133	1.7628	-1.7084	-4.5791	3.0152	1.4752	-1.3354
HG00367	EUR	EUR	0.0000	0.0000	0.0025	0.0000	0.9975	-2.7543	-7.9400	-6.3464	8.5342	7.5863	5.5414	-4.0184	2.4262	1.9469	4.6249
HG01506	EUR	EUR	0.0000	0.0000	0.1064	0.0000	0.8936	2.3372	-13.2498	-3.9891	8.9630	-3.2318	-2.7487	1.0680	-0.0129	-0.4902	-1.8385
HG02768	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	61.4020	17.5609	1.1112	1.5439	-0.6778	-0.9418	-6.8566	0.8852	1.0298	-0.9752
NA18516	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.6680	18.4303	-0.1918	1.1443	1.3222	0.9463	-1.1745	0.6557	0.0971	-4.8515
HG00331	EUR	EUR	0.0000	0.0000	0.0151	0.0000	0.9849	-1.1159	-9.8668	-6.2248	7.7420	7.5222	2.2275	-0.9225	3.3337	-3.8885	-2.5846
HG02439	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	57.6795	16.6313	0.2945	0.2133	-1.1662	1.8806	0.0331	1.9698	1.6533	-1.7938
NA19734	AMR	AMR	0.0000	0.0016	0.9984	0.0000	0.0000	-4.7009	10.9720	-16.5303	-19.2317	1.9052	1.3096	-3.7251	1.4335	-2.4494	0.2492
NA19467	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	57.5319	15.9053	0.4403	1.6448	1.3349	2.3061	4.1424	6.5578	-0.7828	0.1806
HG00740	AMR	AMR	0.0000	0.0001	0.9998	0.0000	0.0000	6.0100	-2.7511	-7.2813	3.2788	-2.0297	0.2742	-3.7616	10.9275	2.6285	1.2366
NA18644	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1359	43.6386	-2.6436	8.0526	2.0126	-1.0922	-2.0900	3.6585	0.2334	-2.0486
NA18749	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2963	43.7804	-1.9078	6.4599	2.2712	-0.8612	-3.3206	3.3043	-0.0658	-0.2902
HG02142	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9878	38.6320	-0.9494	6.9506	-2.5463	1.5617	-1.3255	3.4974	1.7258	2.4186
HG00113	EUR	EUR	0.0000	0.0000	0.0120	0.0000	0.9880	-0.8862	-12.6169	-5.8066	9.6617	2.1133	2.4408	-5.3339	-0.6648	-0.5344	-5.3060
HG03864	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6250	7.9668	18.8684	-5.0537	-2.5449	-1.7932	-0.4701	-2.8224	-0.0257	-5.1010
HG01991	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	-4.8725	16.4919	-19.0654	-29.3183	-0.9478	4.7063	-2.1656	4.1800	1.7306	-2.9311
HG02804	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.2677	16.3852	0.7465	2.0689	2.0386	-3.4433	-5.8386	2.3230	2.7662	-0.3432
HG02215	EUR	EUR	0.0000	0.0000	0.0040	0.0000	0.9960	0.1058	-12.3878	-6.2583	10.1693	2.5167	-1.8627	-2.4850	-2.9053	1.4210	0.5506
HG03784	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0789	8.8358	21.9453	-7.8283	-0.1300	1.7614	0.4261	-1.4287	1.2757	-1.3676
HG00121	EUR	EUR	0.0000	0.0000	0.0021	0.0000	0.9979	-0.8863	-13.3232	-5.0460	8.6833	4.3550	-3.5014	-7.3018	0.5484	2.6169	-5.4706
HG03754	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.1920	5.9083	19.6962	-5.3550	-3.3823	-3.7562	-0.0853	-2.4871	-0.0145	-2.3454
HG02262	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	-6.5609	17.5935	-19.7827	-29.3823	2.5197	1.1440	-1.2303	-0.2983	-1.5718	-2.9460
HG03679	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.3011	8.8859	18.9126	-4.9838	-0.4205	3.4490	-1.1965	-3.1648	1.0923	-3.4271
HG01048	AMR	AMR	0.0000	0.0009	0.9988	0.0000	0.0003	6.6329	-8.6375	-6.9186	1.0441	-0.8686	-3.2000	-2.3348	6.8678	-3.7446	-0.0263
NA20861	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.8880	7.2133	21.0305	-4.7417	1.9687	-2.2872	-1.3121	0.5262	-0.0620	-2.6108
HG03848	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6656	8.2112	20.7841	-4.4798	-1.8105	1.5156	2.0022	-1.5618	0.1834	-4.5016
HG03814	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.3723	11.0692	17.6810	-0.7490	0.6581	-1.6955	0.0379	2.7438	0.2158	-0.3776
HG01805	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0951	43.1082	-0.9344	8.5022	-3.4820	2.9097	-2.7014	4.3638	1.5505	-2.9859
HG03900	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.5445	6.0034	19.4988	-4.5051	-3.0089	2.6567	-3.8747	1.3472	0.6051	-0.2528
NA18966	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5449	41.6081	-2.4589	6.2336	6.0163	-5.5822	-1.5026	1.2700	-0.1863	-0.8823
HG04096	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.4404	5.4093	23.1090	-5.2044	0.0353	3.9237	-0.6379	1.5543	-0.6570	2.2664
HG02425	AMR	AMR	0.0000	0.0157	0.9843	0.0000	0.0000	-1.2501	10.3374	-15.4754	-19.6312	-1.3126	1.6576	-2.9532	1.8278	1.3228	0.3942
HG01351	AMR	AMR	0.0000	0.0000	0.9962	0.0000	0.0038	0.1604	-0.8408	-10.4488	-4.0030	-0.3264	-3.0671	-2.3931	-2.0657	0.1266	-3.7265
HG01257	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	-0.7020	-3.6272	-9.7261	-2.7430	1.2893	-4.2883	-4.7634	1.9763	-1.4098	2.0108
NA20412	AFR	AFR	0.0000	0.9953	0.0047	0.0000	0.0000	47.1481	12.6022	-2.1320	1.0977	-0.4535	1.2941	-1.1150	2.0534	-1.6582	-1.0353
NA21129	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.0853	6.0733	19.0730	-5.2678	1.4076	-4.1286	-6.6049	5.4136	-3.0047	-1.7242
