#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
1213291_D1	EUR		0.0000	0.0000	0.0700	0.0000	0.9300	-2.9809	10.5253	4.1008	6.9153	-1.1056	-5.4833	-3.8258	-0.0713	-3.6371	-1.6885
1213292_D1	EUR		0.0000	0.0000	0.0351	0.0000	0.9649	0.3902	11.8441	4.7289	6.7070	-2.5714	-0.9850	-2.3842	-0.1615	-3.2562	-1.8048
1213293_D1	AMR		0.0000	0.1134	0.8866	0.0000	0.0000	-18.9024	-1.5436	4.2813	3.7646	0.3066	-1.9544	-4.5919	0.1913	-5.2306	-3.0028
1213294_D1	AFR		0.0000	0.9992	0.0008	0.0000	0.0000	-49.2249	-11.4085	0.8484	2.1669	0.1572	-0.7049	-3.0644	0.4651	-1.2702	-2.0952
1213295_D1	EUR		0.0000	0.0000	0.0124	0.0000	0.9876	-0.7910	13.2975	4.8691	10.0933	-1.8066	-0.5164	-4.2704	0.5299	-3.1001	-3.0236
1213296_D1	EUR		0.0000	0.0000	0.0438	0.0000	0.9562	-1.6711	12.1202	5.6370	6.7498	-2.8866	0.0691	-0.9690	0.3772	-2.2297	-2.0349
1213297_D1	SAS		0.0000	0.0000	0.0000	1.0000	0.0000	-3.5155	-6.9444	-16.9455	-3.5147	-0.6737	-1.8021	-2.6303	0.3940	-3.6020	-2.9871
1213298_D1	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	6.0293	-42.1010	2.9414	6.1000	0.8576	-0.3061	-2.5998	2.7358	-3.7034	-2.2431
1213299_D1	EUR		0.0000	0.0000	0.0213	0.0000	0.9787	-0.1315	11.9168	4.8933	9.6178	-0.3075	-3.1908	-4.6952	-0.7545	-3.8400	-3.9940
1213300_D1	EUR		0.0000	0.0000	0.4036	0.0001	0.5963	-1.3083	6.6708	6.7764	2.0642	-2.5947	-0.8152	-2.6163	1.4272	-2.4722	-1.6999
1213301_D1	EUR		0.0000	0.0000	0.0549	0.0000	0.9451	-2.8864	9.8012	1.9282	7.7475	-1.3648	-4.9171	-1.8607	-0.8765	-2.5788	-1.5048
1213302_D1	EUR		0.0000	0.0000	0.0456	0.0000	0.9544	-1.6280	10.6484	2.2204	7.2643	-0.5374	-4.8977	-2.3481	-1.2524	-3.2340	-1.1050
1213303_D1	EUR		0.0000	0.0000	0.0269	0.0000	0.9731	-3.8271	11.2816	2.3686	9.7725	-1.4596	-3.6963	-2.7512	1.3486	-3.2311	-3.2771
1213304_D1	EUR		0.0000	0.0000	0.0426	0.0000	0.9574	-3.3961	11.3825	2.8823	7.8842	0.0993	-3.9624	-2.1106	1.2995	-3.3719	-0.3213
1213305_D1	EUR		0.0000	0.0000	0.0265	0.0000	0.9735	-1.3842	11.9772	5.0836	9.3492	0.3049	-2.3636	-4.1568	-0.7505	-2.7780	-3.1764
1213306_D1	EUR		0.0000	0.0000	0.0295	0.0000	0.9705	-0.8172	11.9545	3.7177	7.9537	-1.1244	-4.4234	-4.9910	-0.8050	-2.9583	-2.1734
1213308_D1	EUR		0.0000	0.0000	0.0341	0.0000	0.9659	-3.0738	12.0634	3.3567	8.0041	-1.3073	-5.1396	-3.3391	0.3438	-3.5912	-0.8338
1213309_D1	EUR		0.0000	0.0000	0.0273	0.0000	0.9726	-3.3775	7.2716	-1.7555	6.4415	-0.9036	-3.5590	-3.4864	-0.6760	-4.7543	-2.8269
1213311_D1	EUR		0.0000	0.0000	0.0308	0.0000	0.9692	-0.5151	13.0213	3.7563	5.8006	-2.0650	0.1341	-3.1650	1.2471	-4.1791	-2.1513
1213313_D1	EUR		0.0000	0.0000	0.0380	0.0000	0.9620	-0.9109	10.7875	2.8402	7.5259	-0.3739	-2.6751	-4.2205	0.4429	-4.6249	-1.9978
1213314_D1	EUR		0.0000	0.0000	0.0374	0.0000	0.9626	-1.4536	11.1153	2.8095	7.3904	-0.6900	-2.3731	-3.7449	-0.7220	-3.8993	-2.0947
1213315_D1	EUR		0.0000	0.0000	0.0189	0.0000	0.9811	-3.9318	13.1944	2.8773	9.6790	-0.8447	-3.1773	-3.1363	-1.8898	-1.5541	-3.5855
1213316_D1	EUR		0.0000	0.0000	0.0019	0.0314	0.9666	-1.3550	6.0107	-4.0565	5.5538	-0.8037	-2.8151	-3.4767	-0.8979	-5.5751	-1.8350
1213317_D1	EUR		0.0000	0.0000	0.0503	0.0000	0.9497	-4.6232	10.1340	3.4155	8.9972	-0.8878	-3.3125	-2.0145	-0.5620	-3.2734	-2.9144
1213318_D1	EUR		0.0000	0.0000	0.0426	0.0000	0.9574	-2.8732	12.5281	5.6995	7.4804	0.5927	-4.0420	-4.7423	-0.2483	-3.9673	-0.5020
1213319_D1	EUR		0.0000	0.0000	0.0304	0.0000	0.9696	-1.3287	10.6070	2.3237	8.2104	-3.1054	-3.2766	-4.9850	-0.7333	-3.2987	-1.3032
1213320_D1	EUR		0.0000	0.0000	0.0177	0.0000	0.9823	-2.0915	14.1526	4.2634	8.5182	-0.6158	-3.9365	-2.9307	1.7252	-4.0266	-0.1880
1213321_D1	EUR		0.0000	0.0000	0.0294	0.0000	0.9706	-1.4970	11.1682	4.9030	8.8874	-1.0416	0.3689	-2.8888	-0.4151	-4.2743	-2.2410
1213322_D1	EUR		0.0000	0.0000	0.0389	0.0000	0.9611	-0.9126	11.4977	5.4681	7.7263	-1.3009	-0.6508	-3.3621	1.0957	-3.2334	-2.9667
1213323_D1	EUR		0.0000	0.0000	0.0332	0.0000	0.9668	-1.5510	11.7197	2.4603	7.2445	-1.5437	-3.5815	-3.1703	-0.6020	-3.0328	-1.0602
1213324_D1	EUR		0.0000	0.0000	0.0335	0.0000	0.9665	-1.2128	10.9736	2.9757	8.1734	-0.3541	-2.5979	-5.3094	2.1528	-4.1900	-1.4626
1213325_D1	EUR		0.0000	0.0000	0.0234	0.0000	0.9766	-0.6052	12.2441	4.3184	8.3735	-2.4761	-2.7494	-3.3683	-0.0940	-3.5726	-3.1788
1213326_D1	EUR		0.0000	0.0000	0.0237	0.0000	0.9763	-0.3768	10.1555	4.3740	10.4137	-2.5254	-3.9224	-4.0203	-0.1393	-4.1260	-2.0349
1213327_D1	EUR		0.0000	0.0000	0.0361	0.0000	0.9639	-2.9608	11.7714	4.3187	8.2068	-1.5246	-3.0425	-2.6663	0.8665	-4.1105	-2.9783
1213328_D1	EUR		0.0000	0.0000	0.0274	0.0000	0.9726	-1.5616	12.2492	5.1791	9.2793	0.7364	-5.2500	-3.5269	-0.1376	-3.5854	-1.9123
1213329_D1	EUR		0.0000	0.0000	0.0251	0.0000	0.9749	-1.8182	11.4931	3.8834	9.4635	0.4089	-1.1678	-2.3891	0.2581	-3.2488	-1.7834
1213330_D1	EUR		0.0000	0.0000	0.0341	0.0000	0.9659	-3.5093	11.6029	2.2524	7.9250	-1.9811	-3.0590	-4.2679	0.1574	-3.3721	-2.9766
1213331_D1	AFR		0.0000	0.9085	0.0915	0.0000	0.0000	-32.2381	-4.8745	4.0246	2.9093	-3.0389	-0.6280	-2.4333	-0.4013	-3.6744	-2.9842
1213333_D1	AFR		0.0000	0.9995	0.0005	0.0000	0.0000	-50.7036	-12.7386	1.0737	2.2965	-2.2376	-0.3461	-4.2057	1.5194	-3.4741	-1.9682
1213334_D1	EUR		0.0000	0.0000	0.0321	0.0000	0.9679	-1.1506	12.7906	5.6231	7.8735	-1.0541	-1.5187	-4.1537	1.8216	-0.8448	-2.6420
1213335_D1	AMR		0.0000	0.0022	0.6147	0.0000	0.3831	-12.4897	7.6848	2.2260	8.6191	-0.6654	-4.2695	-3.9878	0.2527	-1.8170	-3.0362
1213336_D1	EUR		0.0000	0.0000	0.0285	0.0000	0.9715	-1.6171	12.2109	5.8014	8.1827	-2.7990	0.5925	-2.0604	2.7604	-4.8906	-2.6152
1213338_D1	EUR		0.0000	0.0000	0.0264	0.0000	0.9736	-1.2372	11.2267	1.7493	8.0236	-2.7845	-2.2489	-2.8335	0.3751	-3.3347	-2.5579
1213339_D1	AMR		0.0000	0.0087	0.9913	0.0000	0.0000	0.3820	-9.9637	11.5800	-16.1517	-1.7229	-1.7928	-3.1835	0.6645	-5.2127	-2.2655
1213340_D1	EUR		0.0000	0.0000	0.0253	0.0000	0.9747	-0.1591	13.1266	3.7103	6.8018	-1.6850	-1.1292	-3.0005	-0.2768	-3.0858	-3.4044
1213341_D1	EUR		0.0000	0.0000	0.0345	0.0000	0.9655	-2.6759	11.3043	3.1284	8.7914	0.1191	-4.0199	-2.9872	-0.0556	-3.3520	-2.9116
1213342_D1	EAS		0.9125	0.0022	0.0854	0.0000	0.0000	3.5590	-15.6000	3.1116	8.0981	-3.4625	-0.8186	-3.4477	0.5184	-3.9913	-2.4044
1213343_D1	EUR		0.0000	0.0000	0.0361	0.0000	0.9639	-3.6658	11.8786	6.6204	9.6657	-2.3466	-5.0472	-2.5297	2.1482	-3.9400	-3.3104
1213344_D1	EUR		0.0000	0.0000	0.0263	0.0000	0.9737	-2.5499	11.5482	1.7188	8.6857	-1.1050	-3.8019	-3.9128	-0.2396	-2.2793	-1.1003
1213345_D1	EUR		0.0000	0.0000	0.0431	0.0000	0.9569	-1.0933	11.4833	3.7875	7.0104	-1.0588	-2.7155	-3.8751	0.2904	-2.5972	-2.7348
1213346_D1	EUR		0.0000	0.0000	0.0215	0.0000	0.9785	-1.7320	11.7851	2.9919	9.0987	-2.4060	-1.0903	-2.4918	0.6853	-2.4894	-2.8510
1213347_D1	EUR		0.0000	0.0000	0.0186	0.0000	0.9814	-1.8301	12.4584	2.9866	8.9917	-1.2785	-2.3088	-4.4566	0.6808	-4.4440	-2.2164
1213348_D1	EUR		0.0000	0.0000	0.0472	0.0000	0.9528	-2.0255	9.9342	2.0843	8.1457	-0.3091	-4.0542	-2.2416	-0.0289	-3.1873	-2.6969
1213349_D1	EUR		0.0000	0.0000	0.0270	0.0000	0.9730	-0.7345	11.0918	4.9885	9.0653	-1.5696	0.3610	-4.3182	0.8160	-4.2564	-3.4175
1213350_D1	EUR		0.0000	0.0000	0.0395	0.0000	0.9605	-3.3529	10.4191	-0.5291	7.1394	-2.2817	-3.1158	-3.3445	-0.8315	-3.3922	-2.1806
1213351_D1	EUR		0.0000	0.0000	0.0346	0.0000	0.9654	-1.2350	12.3895	5.5204	7.2319	-1.1093	0.0539	-1.4105	1.3523	-5.3428	-3.1946
1213352_D1	EUR		0.0000	0.0000	0.0102	0.0000	0.9898	-0.2405	13.0206	3.7565	10.5422	-1.7553	-0.5292	-1.5695	-0.6042	-3.0580	-2.5598
1213354_D1	EUR		0.0000	0.0000	0.0447	0.0000	0.9553	-1.4864	10.6501	5.0996	8.0275	-1.8222	-0.4237	-2.9542	0.5611	-3.5564	-3.8884
1213355_D1	EUR		0.0000	0.0000	0.0359	0.0000	0.9641	-1.1387	12.3477	6.0787	7.2709	-2.3160	-0.6519	-3.6950	0.8684	-3.2872	-2.1047
1213677_D1	AFR		0.0000	0.9997	0.0003	0.0000	0.0000	-52.8522	-15.4160	-0.1579	1.4702	-1.4979	-0.2948	-4.7803	1.7011	-3.2344	-2.0037
1213680_D1	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	4.4315	-37.6145	-1.1542	5.4851	-3.6353	-1.8981	-4.9142	-0.4592	-3.8221	-2.8294
1213681_D1	EUR		0.0000	0.0000	0.0363	0.0000	0.9637	-0.4417	9.6644	5.2879	9.3401	-2.8051	-1.9966	-3.8400	0.6149	-3.2427	-0.9902
1213682_D1	EUR		0.0000	0.0000	0.0176	0.0000	0.9824	0.7301	14.2796	3.6031	6.1899	-2.7637	1.0772	-4.0176	1.3297	-4.3304	-4.3601
1213683_D1	EUR		0.0000	0.0000	0.0274	0.0000	0.9726	0.4332	10.9934	4.2829	8.2704	-1.7627	1.5166	-2.1984	1.6512	-3.4828	-1.4849
1213684_D1	AMR		0.0000	0.4497	0.5502	0.0000	0.0001	-23.0156	2.3404	2.2836	7.2443	-2.8864	0.4602	-3.9502	-0.0489	-4.2561	-1.8734
1213685_D1	EUR		0.0000	0.0000	0.0197	0.0000	0.9803	1.0809	11.1673	2.8708	8.1910	-2.7122	0.1983	-3.8025	-0.0955	-5.1174	-1.6521
1213687_D1	EUR		0.0000	0.0000	0.0229	0.0000	0.9771	-1.4211	12.6557	3.7344	8.1877	-1.3759	-2.3821	-2.6727	0.1099	-3.9637	-2.5887
1213688_D1	EUR		0.0000	0.0000	0.0230	0.0000	0.9770	-2.2254	12.0292	1.8502	8.6535	-0.7058	-3.3981	-3.5297	0.9489	-3.2951	-1.0984
1213689_D1	EUR		0.0000	0.0000	0.1310	0.0000	0.8690	-3.3251	8.6397	4.7715	6.2726	-1.8173	-2.4240	-4.4800	0.0974	-2.0064	-2.9580
1213691_D1	EUR		0.0000	0.0000	0.0678	0.0000	0.9322	-4.6300	9.7599	2.5724	7.8883	-2.1326	-3.9481	-3.6125	1.4145	-1.2818	-1.2707
1213692_D1	EUR		0.0000	0.0000	0.0305	0.0000	0.9695	-2.1867	11.1625	5.9388	10.4887	0.0703	-2.3079	-1.4565	-0.1009	-2.5729	-3.7593
1213693_D1	EUR		0.0000	0.0000	0.0168	0.0001	0.9831	0.4103	7.0866	-1.7682	5.9904	-2.2181	-0.7345	-6.2715	1.8680	-1.4858	-2.7951
1213694_D1	EUR		0.0000	0.0000	0.0259	0.0000	0.9741	-1.5038	10.8504	6.0203	10.4217	-0.4954	0.4488	-3.4662	1.5714	-3.8955	-2.2483
1213695_D1	EUR		0.0000	0.0000	0.0461	0.0000	0.9539	-2.1896	10.1235	0.9906	8.1279	0.8719	-1.8733	-4.8352	2.7898	-1.3566	-3.3871
1213696_D1	EUR		0.0000	0.0000	0.0243	0.0000	0.9757	-1.0818	11.8539	6.0372	9.1638	-2.8727	-0.0834	-3.2429	1.1614	-4.7421	-3.7440
1213697_D1	AFR		0.0000	0.9994	0.0006	0.0000	0.0000	-49.0517	-12.0227	-0.3495	2.7833	-1.2974	-0.9724	-2.2291	0.5151	-3.3034	-1.7740
1213698_D1	EUR		0.0000	0.0000	0.0282	0.0000	0.9718	-0.8135	13.4624	5.3719	7.3649	-1.0896	-1.4835	-2.9372	-0.6121	-1.6227	-3.1315
1213699_D1	EAS		0.5917	0.0049	0.4033	0.0000	0.0000	0.0079	-11.5823	1.1134	6.8995	-2.6452	-2.1827	-2.9537	-0.8915	-4.9278	-2.6760
1213700_D1	EUR		0.0000	0.0000	0.0221	0.0000	0.9779	0.1199	12.7159	4.2457	7.7855	-1.4571	-1.0743	-2.8012	0.5633	-4.5515	-3.7471
1213701_D1	EUR		0.0000	0.0000	0.0203	0.0000	0.9797	-1.6283	13.0734	5.4209	9.1624	-0.1348	0.7356	-3.2380	1.4341	-3.4187	-3.4226
1213702_D1	AMR		0.0000	0.0182	0.9818	0.0000	0.0000	-0.3014	-11.3201	14.6636	-13.4069	-1.4086	-3.2359	-0.9891	-0.4014	-3.2231	-1.9539
1213703_D1	EUR		0.0000	0.0000	0.0200	0.0000	0.9800	-1.0535	13.5192	4.9338	8.1119	-1.7977	-0.9256	-2.3760	1.4494	-2.9022	-1.4570
1213704_D1	EUR		0.0000	0.0000	0.0281	0.0000	0.9719	-0.8351	12.1545	5.2136	7.9391	-1.5227	-0.6657	-2.7719	-0.7083	-3.5794	-0.7818
1213705_D1	AMR		0.0000	0.0118	0.9882	0.0000	0.0000	-1.6252	-7.9260	10.6740	-12.7633	-2.0937	-0.0319	-4.3687	0.7201	-2.9011	-2.9347
1213706_D1	EUR		0.0000	0.0000	0.0173	0.0000	0.9827	-1.1504	11.7296	4.8847	10.2931	-2.3503	0.3485	-2.7436	-0.1200	-2.5165	-1.3580
1213708_D1	AMR		0.0000	0.0012	0.9978	0.0003	0.0006	0.0259	1.6043	9.3780	-0.7609	0.5642	-2.8973	-3.2557	0.4069	-3.8322	-1.8662
1213709_D1	EUR		0.0000	0.0000	0.0322	0.0000	0.9678	-2.2480	11.7695	2.5354	7.1633	-2.8116	-2.0347	-3.4879	1.5665	-4.5675	-1.4236
1213710_D1	EUR		0.0000	0.0000	0.0234	0.0000	0.9766	-1.3086	12.4607	3.6736	8.3531	-0.5113	-1.4381	-3.9745	0.3318	-3.6967	-2.9885
1213711_D1	EUR		0.0000	0.0000	0.0179	0.0000	0.9821	-0.7265	12.4335	5.6688	9.8002	-1.1451	-1.1562	-3.2515	0.3536	-3.4823	-0.5193
1213712_D1	AMR		0.0000	0.0086	0.9914	0.0000	0.0000	0.6112	-13.0271	14.4543	-18.3376	0.7540	-2.3603	-2.6685	1.6856	-2.6985	-2.7982
1213713_D1	EUR		0.0000	0.0000	0.0335	0.0000	0.9665	-1.8644	10.2691	4.0481	8.8718	-1.0463	-0.1304	-2.2925	-0.7550	-5.2156	-1.4728
1213714_D1	AMR		0.0000	0.0081	0.9919	0.0000	0.0000	-4.9854	-4.2081	8.2877	-5.0982	-2.9428	-1.1568	-4.1401	0.2670	-1.6665	-2.8970
1213715_D1	EUR		0.0000	0.0000	0.0406	0.0000	0.9594	0.1247	10.6447	5.7715	8.0502	-1.5886	-0.0619	-3.7555	0.6288	-2.7969	-2.3956
1213716_D1	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	8.3948	-40.7943	2.6032	6.2820	3.5200	1.0685	-4.2611	-1.1502	-4.4394	-0.5621
1213717_D1	EUR		0.0000	0.0000	0.0304	0.0000	0.9696	-0.0051	11.6003	5.1672	7.8766	-1.4784	-0.5481	-2.9475	1.6847	-4.1360	-0.7056
1213718_D1	EUR		0.0000	0.0000	0.0206	0.0000	0.9794	-0.7354	12.2109	3.3882	8.8431	-1.5517	-1.3599	-1.3491	0.8389	-3.0784	-3.6550
1213719_D1	EUR		0.0000	0.0000	0.0481	0.0000	0.9519	0.7641	10.9696	3.7709	6.5238	-2.0808	-3.4380	-2.7679	-0.7754	-1.1720	-3.4867
1213720_D1	EUR		0.0000	0.0000	0.0114	0.0000	0.9886	0.5424	13.5234	5.7053	9.6845	-1.7881	0.7978	-3.8346	1.0332	-4.4403	-1.3497
1213722_D1	SAS		0.0000	0.0000	0.0000	1.0000	0.0000	-1.0082	-1.4548	-11.7703	-1.6433	-0.0795	-2.5396	-3.0348	0.9679	-4.0476	-0.6755
1213723_D1	EUR		0.0000	0.0000	0.0454	0.0000	0.9546	-3.7478	10.9534	2.6635	7.5336	-2.2363	-3.8986	-3.0034	1.2042	-4.8737	-1.6147
1213724_D1	EUR		0.0000	0.0000	0.0402	0.0000	0.9598	-0.5789	10.5172	2.8860	7.6509	-1.3157	-1.8308	-4.7830	-0.3961	-1.9276	-3.2039
1213725_D1	EUR		0.0000	0.0000	0.0275	0.0000	0.9725	-2.5723	12.0565	3.7874	8.9281	-0.4736	-5.1730	-4.5802	-0.8917	-3.4661	-1.2092
1213726_D1	AMR		0.0000	0.0123	0.9877	0.0000	0.0000	-1.2976	-6.8116	12.3068	-12.7907	-1.4700	-1.4538	-1.3950	-1.3815	-4.4932	0.2016
1213728_D1	EUR		0.0000	0.0000	0.0395	0.0000	0.9605	-3.1570	12.0113	3.7387	7.5906	-1.2441	-3.0083	-1.7798	0.0611	-2.6230	-2.1940
1213730_D1	EAS		0.8472	0.0036	0.1492	0.0000	0.0000	2.6429	-14.4290	3.0439	8.9175	-3.6084	-2.2806	-3.1684	1.1663	-3.0072	-2.7638
1213731_D1	EUR		0.0000	0.0000	0.1750	0.0000	0.8250	-0.6373	3.9143	4.1702	8.5851	1.1497	-2.9556	-3.2708	-0.2712	-4.3930	-1.5283
1213732_D1	AFR		0.0000	0.8131	0.1869	0.0000	0.0000	-29.2335	-2.0014	2.5435	4.8824	-2.9748	-1.9419	-2.8086	0.5736	-3.8499	-3.9495
1213733_D1	AMR		0.0000	0.0249	0.9751	0.0000	0.0000	-2.9158	-10.9521	11.9879	-15.4228	-0.5815	-3.1057	-4.3687	0.0740	-5.4017	-1.7680
1213734_D1	AMR		0.0000	0.0180	0.9820	0.0000	0.0000	-3.6633	-5.6525	9.2962	-7.6527	0.0626	-2.0775	-2.5308	1.6175	-4.4333	-2.5086
1213735_D1	EUR		0.0000	0.0000	0.1717	0.0000	0.8283	-1.6680	8.1122	6.0296	5.1400	-0.2547	0.0881	-3.6415	0.5992	-2.9661	-0.6893
1213737_D1	EUR		0.0000	0.0000	0.0197	0.0000	0.9803	-0.0661	11.2671	3.9098	9.3614	-2.5330	0.0726	-3.3495	3.1976	-3.9684	-0.7572
1213738_D1	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	8.9225	-43.3386	2.5789	8.8143	-0.0275	-1.1471	-3.1933	0.0940	-3.3867	-1.5678
1213740_D1	EUR		0.0000	0.0000	0.0376	0.0000	0.9624	-2.1921	11.0613	3.1641	7.2802	-2.5350	1.2612	-1.9241	1.0722	-3.0126	-1.4651
1213741_D1	EUR		0.0000	0.0000	0.0355	0.0000	0.9645	-1.5277	11.2961	5.1385	8.8169	-0.1504	-1.9488	-4.2879	1.0655	-1.9308	-1.5098
1213742_D1	EUR		0.0000	0.0000	0.0368	0.0000	0.9632	-3.1793	11.4175	5.4608	8.6697	-2.2458	0.2791	-1.2516	1.6291	-2.8534	-1.6638
1213743_D1	EUR		0.0000	0.0000	0.2518	0.0000	0.7482	-4.5867	7.7961	6.4665	5.2833	-1.0496	-2.3127	-3.1768	0.6094	-1.8306	-2.4506
1213744_D1	EUR		0.0000	0.0000	0.0175	0.0000	0.9825	-0.5131	12.8656	4.2394	8.5725	-2.7422	-1.2719	-4.1622	0.1785	-2.6516	-1.0715
1213745_D1	AMR		0.0000	0.0158	0.9842	0.0000	0.0000	-8.9689	-4.8912	8.1630	-5.0205	-1.3469	-1.2307	-2.8205	-0.0561	-3.9818	-2.5057
1213746_D1	AMR		0.0000	0.0028	0.9972	0.0000	0.0000	4.2734	-13.1572	13.0201	-16.4605	-2.5748	0.8375	-1.1186	0.6193	-1.6470	-1.2102
1213747_D1	EUR		0.0000	0.0000	0.0343	0.0000	0.9657	-0.3811	11.6070	4.0173	7.0233	-1.6880	-0.0398	-5.9727	0.6985	-2.2022	-1.0952
1213748_D1	EUR		0.0000	0.0000	0.0300	0.0000	0.9700	-0.5182	11.6218	3.4192	6.8910	-3.5274	0.6298	-3.3384	0.2314	-3.6275	-1.7302
1213749_D1	AMR		0.0000	0.4258	0.5742	0.0000	0.0000	-27.5010	-9.8044	7.1197	-4.2835	-0.8590	-1.3633	-1.5462	0.0579	-3.6999	-2.3902
1213750_D1	EUR		0.0000	0.0000	0.0347	0.0000	0.9653	-0.1560	10.9402	5.0953	8.1637	-2.4367	-0.1845	-3.3373	2.1451	-2.6197	-2.3488
1213751_D1	EUR		0.0000	0.0000	0.0363	0.0000	0.9637	-0.3409	11.3517	5.0400	7.6845	-1.9055	-3.1208	-2.0664	0.2544	-4.1839	-1.2751
1213755_D1	EUR		0.0000	0.0000	0.0208	0.0000	0.9792	-1.6674	12.2862	3.4321	8.3959	-2.2106	0.5327	-4.1220	1.3750	-4.2398	-2.9211
1213756_D1	AFR		0.0000	0.9994	0.0006	0.0000	0.0000	-50.1823	-10.9009	-0.0193	1.4001	-2.3259	-1.0228	-4.1572	0.5405	-4.1928	-3.1530
1213758_D1	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	5.8574	-38.4094	2.3076	7.6364	-4.1628	-1.7993	-3.6293	0.7168	-3.6314	-2.8202
1213759_D1	EUR		0.0000	0.0000	0.0358	0.0000	0.9642	-1.2827	9.7773	5.5477	9.4395	-3.0284	1.0979	-3.5903	1.2984	-3.5803	-2.3095
1213760_D1	EUR		0.0000	0.0000	0.0117	0.0000	0.9883	0.8457	12.0189	3.3047	9.9679	-2.7884	-1.3253	-3.3284	2.0525	-5.4792	-1.3080
1213761_D1	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	2.9079	-36.5413	-2.8342	3.9957	-0.2486	-1.7540	-2.9507	-0.1579	-2.2951	-1.6538
1213762_D1	EUR		0.0000	0.0000	0.0196	0.0000	0.9804	0.9985	10.8655	4.8757	9.8327	-2.1475	-0.2742	-2.1351	1.8202	-3.9682	-0.3678
1213763_D1	EUR		0.0000	0.0000	0.0215	0.0000	0.9785	-1.4497	12.2326	5.3232	9.0489	-2.7007	-0.4014	-3.7036	0.0983	-4.1044	-2.4413
1213764_D1	EUR		0.0000	0.0000	0.0237	0.0000	0.9763	-2.1953	12.7165	6.3044	9.2621	-2.6666	-0.7320	-1.0788	0.9248	-3.3097	-3.3672
1213765_D1	EUR		0.0000	0.0000	0.0209	0.0000	0.9791	-0.4728	12.5332	4.5530	8.1744	-2.5463	0.7479	-2.4702	0.8996	-3.6893	-1.9613
1213766_D1	AMR		0.0000	0.0019	0.9981	0.0000	0.0000	4.9751	-23.3870	19.6267	-30.6848	-1.2420	-0.9948	-3.7304	1.0667	-3.6057	-1.6317
1213767_D1	EUR		0.0000	0.0000	0.0223	0.0000	0.9777	-0.6224	11.9677	3.4191	8.2398	-2.4829	-0.8521	-5.1527	0.1034	-3.6604	-3.7081
1213769_D1	EUR		0.0000	0.0000	0.0239	0.0000	0.9761	1.0119	11.2343	3.0444	7.8449	-2.0021	-0.3507	-1.0786	0.3305	-4.7763	-2.1980
1213770_D1	EUR		0.0000	0.0000	0.0375	0.0000	0.9625	-0.6696	10.4923	4.0831	7.6683	-2.5458	0.0042	-3.0524	-0.7756	-4.2658	-2.5142
1213771_D1	EUR		0.0000	0.0000	0.0275	0.0000	0.9725	0.4630	11.9717	7.3294	8.7975	-0.5178	-0.7168	-2.7776	0.6761	-5.6008	-2.2038
1213772_D1	AMR		0.0000	0.0203	0.9791	0.0000	0.0005	-14.8336	1.7384	4.1167	1.9747	-0.0946	-3.4391	-3.6924	0.5113	-1.8088	-2.3891
1213773_D1	EUR		0.0000	0.0000	0.0690	0.0000	0.9310	-0.0984	10.9097	6.1710	6.2469	0.6367	1.0365	-1.5110	1.2185	-2.3731	-1.8388
1213774_D1	EAS		0.9708	0.0011	0.0282	0.0000	0.0000	3.2650	-15.8959	2.6591	4.8900	-2.5608	0.3008	-2.0030	1.9944	-3.9546	-0.9405
1213775_D1	EUR		0.0002	0.0001	0.0067	0.0756	0.9174	-2.6340	3.8071	-3.7319	5.7640	-1.5340	-2.5784	-3.5694	0.2265	-2.5339	-2.0093
1213776_D1	EUR		0.0000	0.0000	0.0713	0.0000	0.9287	-1.8276	9.5459	0.2261	5.8134	-0.1448	-2.0356	-1.8008	0.3897	-2.5421	-2.3373
1213777_D1	EUR		0.0000	0.0000	0.0213	0.0000	0.9787	1.7137	11.5930	3.2140	8.2365	-1.0513	-0.7547	-2.3295	-0.2222	-1.7543	-1.3556
1213778_D1	EUR		0.0000	0.0000	0.0495	0.0000	0.9505	-2.1141	11.5122	3.8049	7.4690	0.8300	-2.7818	-3.7963	1.7367	-3.4141	-5.2602
1213779_D1	EUR		0.0000	0.0000	0.0286	0.0000	0.9714	-3.3837	11.0099	2.9729	9.5652	-1.3551	-5.0261	-3.1653	-0.5709	-4.8058	-1.8840
1213780_D1	EUR		0.0000	0.0000	0.0578	0.0000	0.9422	2.0958	8.9590	1.4312	6.4310	-1.0118	-2.7430	-0.8777	1.4513	-1.1403	-1.0839
1213781_D1	EUR		0.0000	0.0000	0.0330	0.0000	0.9670	2.4629	10.1889	1.7441	7.2542	0.5890	-0.8258	-1.7136	0.2456	-2.1012	-1.3024
1213782_D1	EUR		0.0000	0.0000	0.0128	0.0000	0.9872	0.1962	12.3950	2.7328	9.9484	0.7582	-2.7047	-3.6554	-1.4674	-4.0190	-1.2326
