#sample_id	predicted_ancestry	given_ancestry	CHB_prob	KHV_prob	CHS_prob	ASW_prob	CDX_prob	YRI_prob	GWD_prob	MXL_prob	ITU_prob	CEU_prob	IBS_prob	GIH_prob	ACB_prob	CLM_prob	LWK_prob	PUR_prob	BEB_prob	FIN_prob	PEL_prob	MSL_prob	ESN_prob	TSI_prob	PJL_prob	GBR_prob	STU_prob	JPT_prob	PC1	PC2	PC3	PC4	PC5
HG01183	PUR	PUR	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	0.0637	0.0000	0.0021	0.0047	0.0000	0.0000	0.4023	0.0000	0.4610	0.0000	0.0609	0.0006	0.0000	0.0000	0.0028	0.0000	0.0015	0.0000	0.0000	-7.6352	-1.8827	-7.9756	-2.0640	-4.2727
NA19471	ACB	LWK	0.0000	0.0000	0.0000	0.1310	0.0000	0.0447	0.2358	0.0000	0.0000	0.0000	0.0000	0.0000	0.2899	0.0000	0.1784	0.0003	0.0000	0.0000	0.0001	0.0594	0.0604	0.0000	0.0000	0.0000	0.0000	0.0000	-59.3558	16.4835	-0.1997	-1.7974	-1.1730
HG01606	IBS	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0041	0.0000	0.1478	0.2618	0.0000	0.0000	0.0491	0.0000	0.0775	0.0000	0.1912	0.0000	0.0000	0.0000	0.1370	0.0000	0.1314	0.0000	0.0000	-2.7728	-12.0979	-5.0952	-9.8153	0.0953
HG03342	ESN	ESN	0.0000	0.0000	0.0000	0.0195	0.0000	0.1867	0.1612	0.0000	0.0000	0.0000	0.0000	0.0000	0.0926	0.0000	0.1460	0.0000	0.0000	0.0000	0.0000	0.1411	0.2529	0.0000	0.0000	0.0000	0.0000	0.0000	-63.0213	17.6922	0.0705	-0.3398	-2.7466
HG03788	STU	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1466	0.0000	0.0000	0.1705	0.0000	0.0000	0.0000	0.0000	0.2443	0.0000	0.0000	0.0000	0.0000	0.0000	0.1446	0.0000	0.2940	0.0000	-2.0941	8.4277	19.9699	4.8820	-3.2580
HG03061	GWD	MSL	0.0000	0.0000	0.0000	0.0501	0.0000	0.0980	0.2192	0.0000	0.0000	0.0000	0.0000	0.0000	0.1832	0.0000	0.2121	0.0000	0.0000	0.0000	0.0000	0.0963	0.1411	0.0000	0.0000	0.0000	0.0000	0.0000	-64.1232	17.5874	1.5015	-1.9632	-0.6136
NA18975	KHV	JPT	0.0417	0.6244	0.0809	0.0000	0.2390	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0129	9.6030	42.4527	-2.3946	-6.6366	-8.2807
HG03127	ESN	ESN	0.0000	0.0000	0.0000	0.0173	0.0000	0.1860	0.1726	0.0000	0.0000	0.0000	0.0000	0.0000	0.0827	0.0000	0.1332	0.0000	0.0000	0.0000	0.0000	0.1497	0.2585	0.0000	0.0000	0.0000	0.0000	0.0000	-61.9054	16.8823	-0.9558	-1.6481	-1.4594
HG02107	ACB	ACB	0.0000	0.0000	0.0000	0.1256	0.0000	0.0828	0.1222	0.0000	0.0000	0.0000	0.0000	0.0000	0.3024	0.0000	0.1875	0.0001	0.0000	0.0000	0.0000	0.0662	0.1132	0.0000	0.0000	0.0000	0.0000	0.0000	-60.5662	17.1750	0.3640	-1.0077	1.3231
NA20585	TSI	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1511	0.2392	0.0000	0.0000	0.0001	0.0000	0.0005	0.0000	0.0920	0.0000	0.0000	0.0000	0.3826	0.0003	0.1341	0.0000	0.0000	-1.5735	-13.0626	-3.6088	-8.5167	-0.4956
NA18528	KHV	CHB	0.1982	0.2988	0.1935	0.0000	0.1414	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1681	5.1036	41.3495	-2.9765	-6.2899	-2.5245
HG02064	KHV	KHV	0.1844	0.3720	0.2148	0.0001	0.2012	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0272	8.0113	43.3021	-1.3646	-7.2290	0.6781
NA19734	MXL	MXL	0.0000	0.0000	0.0000	0.0039	0.0000	0.0000	0.0000	0.6244	0.0000	0.0000	0.0000	0.0000	0.0000	0.1173	0.0000	0.0000	0.0000	0.0000	0.2543	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.7764	11.0112	-16.5869	19.7446	-0.0381
NA20785	GBR	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2292	0.2221	0.0000	0.0000	0.0005	0.0000	0.0003	0.0000	0.1322	0.0000	0.0000	0.0000	0.1675	0.0000	0.2482	0.0000	0.0000	-0.1149	-12.1620	-3.7923	-8.3326	1.2190
HG02521	KHV	KHV	0.0301	0.6666	0.0653	0.0000	0.2243	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0053	7.3027	44.2207	-1.2884	-7.8014	1.2445
HG01890	ACB	ACB	0.0000	0.0000	0.0000	0.2412	0.0000	0.0258	0.0837	0.0000	0.0000	0.0000	0.0000	0.0000	0.4649	0.0008	0.0996	0.0232	0.0000	0.0000	0.0004	0.0274	0.0329	0.0000	0.0000	0.0000	0.0000	0.0000	-54.3745	14.8474	0.1948	-2.5636	-0.6463
NA18967	KHV	JPT	0.1975	0.3009	0.1828	0.0001	0.1325	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1859	7.6610	43.1723	-2.7950	-5.1800	-9.1260
NA12717	IBS	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1434	0.3931	0.0000	0.0000	0.0009	0.0000	0.0055	0.0000	0.0717	0.0000	0.0000	0.0000	0.2403	0.0000	0.1451	0.0000	0.0000	-1.6829	-12.5740	-5.4806	-10.1498	-3.6509
NA19707	ACB	ASW	0.0000	0.0000	0.0000	0.4163	0.0000	0.0130	0.0304	0.0000	0.0000	0.0000	0.0000	0.0000	0.4260	0.0031	0.0629	0.0169	0.0000	0.0000	0.0020	0.0123	0.0172	0.0000	0.0000	0.0000	0.0000	0.0000	-44.0776	7.8361	-2.9975	-2.5807	1.1258
NA19206	ACB	YRI	0.0000	0.0000	0.0000	0.1060	0.0000	0.1080	0.1189	0.0000	0.0000	0.0000	0.0000	0.0000	0.2846	0.0000	0.1527	0.0004	0.0000	0.0000	0.0001	0.0849	0.1444	0.0000	0.0000	0.0000	0.0000	0.0000	-63.3192	16.8046	-0.7319	-0.1021	-0.1319
HG03687	STU	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2643	0.0000	0.0000	0.0889	0.0000	0.0000	0.0000	0.0000	0.1337	0.0000	0.0000	0.0000	0.0000	0.0000	0.0443	0.0000	0.4688	0.0000	-1.2868	7.9099	19.5465	4.2868	0.3009
HG02075	KHV	KHV	0.2135	0.3741	0.2025	0.0002	0.1277	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0813	7.5555	44.4234	-1.4055	-6.2602	2.4324
NA20516	IBS	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0000	0.1828	0.3469	0.0000	0.0000	0.0055	0.0000	0.0098	0.0000	0.0846	0.0000	0.0000	0.0000	0.1827	0.0000	0.1874	0.0000	0.0000	0.0971	-13.2584	-3.4664	-9.4135	1.9265
HG01372	MXL	CLM	0.0000	0.0000	0.0000	0.0015	0.0000	0.0000	0.0000	0.5955	0.0000	0.0000	0.0000	0.0000	0.0000	0.2271	0.0000	0.0002	0.0000	0.0000	0.1757	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3669	0.6946	-13.1921	6.8445	0.8264
NA21091	STU	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1896	0.0000	0.0000	0.1815	0.0000	0.0000	0.0000	0.0000	0.1554	0.0000	0.0000	0.0000	0.0000	0.0000	0.1481	0.0000	0.3254	0.0000	-2.1092	4.3060	20.3619	4.3256	1.2751
HG03773	STU	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2132	0.0000	0.0000	0.2566	0.0000	0.0000	0.0000	0.0000	0.0692	0.0000	0.0000	0.0000	0.0000	0.0000	0.1143	0.0000	0.3466	0.0000	-1.6431	7.9981	23.7378	6.1561	2.1501
HG01286	PUR	PUR	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0185	0.0000	0.0512	0.0950	0.0002	0.0002	0.1223	0.0000	0.4586	0.0000	0.1083	0.0000	0.0000	0.0000	0.0993	0.0023	0.0439	0.0000	0.0000	-13.7558	-0.1121	-5.6320	-1.0799	-4.9820
NA20588	IBS	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0012	0.0000	0.1214	0.2959	0.0000	0.0000	0.0138	0.0000	0.0412	0.0000	0.1413	0.0000	0.0000	0.0000	0.2737	0.0000	0.1114	0.0000	0.0000	-1.8979	-11.9057	-4.1488	-10.5652	2.0596
HG00671	KHV	CHS	0.0666	0.6101	0.1142	0.0000	0.1697	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0390	7.4197	44.7058	-1.4545	-7.3055	-0.5016
HG02292	PEL	PEL	0.0000	0.0000	0.0000	0.0013	0.0000	0.0000	0.0000	0.0644	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0000	0.0000	0.0000	0.0000	0.9339	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.3761	20.2280	-22.6205	34.1883	-3.3270
HG04047	BEB	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1193	0.0000	0.0000	0.1036	0.0000	0.0000	0.0000	0.0000	0.4445	0.0000	0.0000	0.0000	0.0000	0.0000	0.1054	0.0000	0.2271	0.0000	-1.8168	9.1301	20.1104	4.5176	1.8414
HG03118	ACB	ESN	0.0000	0.0000	0.0000	0.0803	0.0000	0.1144	0.1167	0.0000	0.0000	0.0000	0.0000	0.0000	0.2504	0.0000	0.2058	0.0000	0.0000	0.0000	0.0000	0.0808	0.1515	0.0000	0.0000	0.0000	0.0000	0.0000	-63.8924	18.1222	1.3723	-1.9588	-1.8819
HG01566	CLM	PEL	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.3500	0.0000	0.0000	0.0000	0.0000	0.0000	0.6112	0.0000	0.0196	0.0000	0.0000	0.0191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.1615	6.0682	-15.0009	12.0556	-0.1023
HG03452	ACB	MSL	0.0000	0.0000	0.0000	0.1568	0.0000	0.0480	0.1833	0.0000	0.0000	0.0000	0.0000	0.0000	0.2992	0.0000	0.1886	0.0001	0.0000	0.0000	0.0000	0.0561	0.0678	0.0000	0.0000	0.0000	0.0000	0.0000	-62.0261	17.6076	-0.1479	-1.2514	-0.8814
HG01051	PUR	PUR	0.0000	0.0000	0.0000	0.0190	0.0000	0.0000	0.0000	0.0002	0.0000	0.0001	0.0003	0.0000	0.0017	0.1916	0.0000	0.7840	0.0000	0.0013	0.0012	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0003	-12.8711	1.0583	-8.5529	0.5656	-5.3330
HG02282	ASW	ACB	0.0000	0.0000	0.0000	0.4581	0.0000	0.0048	0.0219	0.0000	0.0000	0.0000	0.0000	0.0000	0.3949	0.0063	0.0416	0.0581	0.0000	0.0000	0.0021	0.0056	0.0066	0.0000	0.0000	0.0000	0.0000	0.0000	-49.4134	11.4683	-1.2190	-1.3646	-0.0524
HG02374	KHV	CDX	0.0133	0.4906	0.0569	0.0000	0.4389	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0711	44.1371	0.1520	-10.5077	5.0847
NA20828	IBS	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.2050	0.2347	0.0000	0.0000	0.0049	0.0000	0.0027	0.0000	0.1437	0.0000	0.0000	0.0000	0.1965	0.0000	0.2123	0.0000	0.0000	-2.3928	-13.7971	-3.2761	-8.5810	2.6854
HG03499	ESN	ESN	0.0000	0.0000	0.0000	0.0109	0.0000	0.1991	0.1642	0.0000	0.0000	0.0000	0.0000	0.0000	0.0616	0.0000	0.1314	0.0000	0.0000	0.0000	0.0000	0.1524	0.2806	0.0000	0.0000	0.0000	0.0000	0.0000	-62.5887	17.8226	0.1064	-0.4686	-5.4680
HG01412	PUR	PUR	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0693	0.0000	0.0001	0.0001	0.0000	0.0000	0.3657	0.0000	0.5604	0.0000	0.0026	0.0015	0.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0000	-3.5307	-2.3135	-9.2809	1.4418	0.8851
HG01761	IBS	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0044	0.0000	0.1071	0.2708	0.0000	0.0000	0.0394	0.0000	0.1580	0.0000	0.1743	0.0000	0.0000	0.0000	0.1556	0.0000	0.0905	0.0000	0.0000	-3.0806	-12.9856	-3.8743	-9.6508	-2.6440
NA18502	ESN	YRI	0.0000	0.0000	0.0000	0.0057	0.0000	0.2302	0.1438	0.0000	0.0000	0.0000	0.0000	0.0000	0.0429	0.0000	0.0947	0.0000	0.0000	0.0000	0.0000	0.1665	0.3161	0.0000	0.0000	0.0000	0.0000	0.0000	-62.7434	16.9579	-0.2476	-2.0312	1.1945
HG01802	KHV	CDX	0.1886	0.3708	0.1892	0.0005	0.1647	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0001	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0852	6.9941	45.0829	-0.9211	-7.6797	3.2935
HG02223	FIN	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0017	0.0000	0.1722	0.1308	0.0000	0.0000	0.0242	0.0000	0.0131	0.0000	0.4267	0.0000	0.0000	0.0000	0.0713	0.0000	0.1600	0.0000	0.0000	-1.3248	-12.3610	-6.0612	-9.2141	-2.8000
NA20589	TSI	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0019	0.0002	0.0368	0.0962	0.0186	0.0001	0.0044	0.0000	0.0096	0.0000	0.0146	0.0000	0.0000	0.0000	0.5789	0.2133	0.0256	0.0000	0.0000	-1.4796	-12.2358	-1.8610	-8.4151	4.0427
HG03716	GIH	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2734	0.0000	0.0000	0.3282	0.0000	0.0000	0.0000	0.0000	0.0051	0.0000	0.0000	0.0000	0.0000	0.0000	0.1478	0.0000	0.2456	0.0000	-1.9266	4.1183	15.2534	4.4794	-1.2158
HG01871	KHV	KHV	0.0513	0.6234	0.0886	0.0000	0.2028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0029	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0309	5.6620	43.3032	0.8806	-7.3623	5.1094
HG00149	TSI	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0000	0.1803	0.2095	0.0000	0.0000	0.0141	0.0000	0.0069	0.0000	0.1535	0.0000	0.0000	0.0000	0.2509	0.0000	0.1840	0.0000	0.0000	-0.7995	-12.3875	-5.6701	-8.7658	-2.7951
NA20511	IBS	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0000	0.1212	0.3859	0.0000	0.0000	0.0045	0.0000	0.0227	0.0000	0.0781	0.0000	0.0000	0.0000	0.2703	0.0000	0.1169	0.0000	0.0000	-2.0335	-12.7145	-4.0898	-7.8469	2.0921
HG00437	KHV	CHS	0.0661	0.5925	0.0999	0.0001	0.1962	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0413	9.3814	43.9315	-1.9945	-8.5607	-2.0115
HG00242	IBS	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0000	0.1661	0.2447	0.0000	0.0000	0.0206	0.0000	0.0234	0.0000	0.1697	0.0000	0.0000	0.0000	0.2141	0.0000	0.1600	0.0000	0.0000	-0.0723	-12.3166	-6.0852	-7.5668	-2.0384
HG02634	ACB	GWD	0.0000	0.0000	0.0000	0.0745	0.0000	0.1224	0.1396	0.0000	0.0000	0.0000	0.0000	0.0000	0.2339	0.0000	0.1737	0.0002	0.0000	0.0000	0.0000	0.0933	0.1624	0.0000	0.0000	0.0000	0.0000	0.0000	-62.3347	15.9507	-0.5900	-2.3677	-0.6022
HG01676	IBS	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.0725	0.4075	0.0000	0.0000	0.0156	0.0000	0.0367	0.0000	0.0097	0.0000	0.0000	0.0000	0.3759	0.0000	0.0814	0.0000	0.0000	-0.9068	-13.4009	-5.6783	-10.0440	4.1579
NA20881	GIH	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1557	0.0000	0.0000	0.4027	0.0000	0.0000	0.0000	0.0000	0.0068	0.0000	0.0000	0.0000	0.0000	0.0000	0.2993	0.0000	0.1356	0.0000	-0.7985	1.4123	15.9024	2.0384	-0.4432
NA19654	MXL	MXL	0.0000	0.0000	0.0000	0.0938	0.0000	0.0000	0.0000	0.5031	0.0000	0.0000	0.0000	0.0000	0.0000	0.2152	0.0000	0.0004	0.0002	0.0000	0.1869	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.0146	8.9592	-13.2750	16.0964	-1.1265
HG00556	KHV	CHS	0.0296	0.4438	0.0873	0.0000	0.4392	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.8049	43.9266	-3.1146	-9.7176	1.8692
HG03563	ACB	MSL	0.0000	0.0000	0.0000	0.1018	0.0000	0.0950	0.1535	0.0000	0.0000	0.0000	0.0000	0.0000	0.2693	0.0005	0.1742	0.0044	0.0000	0.0000	0.0009	0.0828	0.1176	0.0000	0.0000	0.0000	0.0000	0.0000	-62.7495	17.6205	-0.2338	-1.3507	1.2418
NA18966	JPT	JPT	0.1646	0.0155	0.0515	0.0000	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7679	6.5659	41.6796	-2.4068	-5.7589	-6.9311
NA18942	CHB	JPT	0.2669	0.2569	0.2237	0.0000	0.0746	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1780	6.6675	42.9994	-1.6924	-6.3163	-3.6464
HG00982	KHV	CDX	0.0059	0.5056	0.0356	0.0000	0.4528	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0089	43.2916	-1.2808	-8.4252	4.6539
HG04156	BEB	BEB	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.1473	0.0000	0.0000	0.1309	0.0000	0.0000	0.0000	0.0000	0.4022	0.0000	0.0001	0.0000	0.0000	0.0000	0.0827	0.0000	0.2368	0.0000	-0.9959	10.3232	15.2960	4.1430	1.6753
NA19909	ACB	ASW	0.0000	0.0000	0.0000	0.2881	0.0000	0.0265	0.0539	0.0000	0.0000	0.0000	0.0000	0.0000	0.4441	0.0005	0.1248	0.0056	0.0000	0.0000	0.0004	0.0212	0.0350	0.0000	0.0000	0.0000	0.0000	0.0000	-55.5861	13.4664	-1.1318	-1.9585	-1.9948
NA20800	FIN	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006	0.0000	0.1460	0.1056	0.0000	0.0000	0.0064	0.0000	0.0055	0.0000	0.4956	0.0000	0.0000	0.0000	0.1090	0.0004	0.1309	0.0000	0.0000	-0.6942	-11.9448	-5.1517	-10.5929	0.2369
HG03162	GWD	ESN	0.0000	0.0000	0.0000	0.0457	0.0000	0.0748	0.3240	0.0000	0.0000	0.0000	0.0000	0.0000	0.1347	0.0000	0.2117	0.0000	0.0000	0.0000	0.0000	0.0996	0.1095	0.0000	0.0000	0.0000	0.0000	0.0000	-62.0856	18.7307	1.7649	-1.2530	-1.7313
NA18510	ESN	YRI	0.0000	0.0000	0.0000	0.0094	0.0000	0.2244	0.1298	0.0000	0.0000	0.0000	0.0000	0.0000	0.0717	0.0000	0.1127	0.0000	0.0000	0.0000	0.0000	0.1496	0.3024	0.0000	0.0000	0.0000	0.0000	0.0000	-63.3091	18.6763	-0.6319	-1.6106	-2.3650
HG03973	GIH	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1895	0.0000	0.0000	0.3005	0.0000	0.0000	0.0000	0.0000	0.0840	0.0000	0.0000	0.0000	0.0000	0.0000	0.1696	0.0000	0.2564	0.0000	-1.8686	7.5003	20.3721	4.5849	1.6897
HG03756	STU	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2334	0.0000	0.0000	0.1531	0.0000	0.0000	0.0000	0.0000	0.1250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0880	0.0000	0.4005	0.0000	0.5576	8.5221	18.7521	4.6971	0.7657
NA12716	FIN	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.1581	0.2461	0.0000	0.0000	0.0031	0.0000	0.0050	0.0000	0.2937	0.0000	0.0000	0.0000	0.1551	0.0000	0.1387	0.0000	0.0000	1.2178	-14.0878	-5.5469	-8.2948	-2.2614
HG03733	STU	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1893	0.0000	0.0000	0.2397	0.0000	0.0000	0.0000	0.0000	0.1456	0.0000	0.0000	0.0000	0.0000	0.0000	0.1442	0.0000	0.2811	0.0000	-0.5021	8.2113	21.3535	4.7626	-1.5421
HG01607	CLM	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0309	0.0000	0.0473	0.1633	0.0000	0.0000	0.3115	0.0000	0.1740	0.0000	0.0408	0.0000	0.0000	0.0000	0.1895	0.0000	0.0425	0.0000	0.0000	-2.0813	-11.5830	-4.9704	-9.9050	1.5581
NA18951	KHV	JPT	0.1418	0.4034	0.1818	0.0000	0.2097	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0633	7.7997	42.1260	-3.0821	-4.8558	-7.5687
NA21086	STU	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1966	0.0000	0.0000	0.2246	0.0000	0.0000	0.0000	0.0000	0.1925	0.0000	0.0000	0.0000	0.0000	0.0000	0.1230	0.0000	0.2633	0.0000	-0.1779	6.0659	18.8791	5.2744	-0.5935
NA19027	ACB	LWK	0.0000	0.0000	0.0000	0.0710	0.0000	0.1256	0.1305	0.0000	0.0000	0.0000	0.0000	0.0000	0.2467	0.0000	0.1705	0.0006	0.0000	0.0000	0.0001	0.0912	0.1637	0.0000	0.0000	0.0000	0.0000	0.0000	-58.9604	16.3304	0.7409	-1.5343	-0.5170
HG00657	KHV	CHS	0.0177	0.6572	0.0455	0.0004	0.2507	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0275	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.0007	7.6110	44.5960	-1.2739	-7.3129	-0.8211
NA18619	KHV	CHB	0.1962	0.3019	0.1736	0.0005	0.1249	0.0000	0.0000	0.0003	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2021	6.8429	43.1920	-3.5553	-7.1183	-3.3844
NA12283	FIN	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0106	0.0000	0.1182	0.1375	0.0000	0.0000	0.0920	0.0000	0.0943	0.0000	0.3243	0.0000	0.0000	0.0000	0.1222	0.0001	0.1007	0.0000	0.0000	-0.8500	-11.9092	-4.7436	-7.9052	-1.6181
HG02471	ACB	ACB	0.0000	0.0000	0.0000	0.0789	0.0000	0.1101	0.1540	0.0000	0.0000	0.0000	0.0000	0.0000	0.2078	0.0000	0.1998	0.0000	0.0000	0.0000	0.0000	0.0919	0.1575	0.0000	0.0000	0.0000	0.0000	0.0000	-58.4347	15.9769	-2.1212	-1.4972	-1.0829
HG04189	BEB	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1120	0.0000	0.0000	0.1018	0.0000	0.0000	0.0000	0.0000	0.4285	0.0000	0.0000	0.0000	0.0000	0.0000	0.0799	0.0000	0.2778	0.0000	-1.4490	12.0110	17.1283	5.2820	-0.0988
HG00100	FIN	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0000	0.2088	0.1552	0.0000	0.0000	0.0256	0.0000	0.0085	0.0000	0.2859	0.0000	0.0000	0.0000	0.1167	0.0000	0.1979	0.0000	0.0000	-0.6122	-13.6383	-4.2211	-8.3645	-4.8111
HG02053	ACB	ACB	0.0000	0.0000	0.0000	0.2150	0.0000	0.0410	0.0617	0.0000	0.0000	0.0000	0.0000	0.0000	0.4498	0.0010	0.1188	0.0256	0.0000	0.0000	0.0006	0.0319	0.0546	0.0000	0.0000	0.0000	0.0000	0.0000	-57.3169	16.4043	-0.0154	-3.7095	-3.7985
